holiday,dest_name,hotel_name,stars,description,photo_url,link
Memorial Day,Austin,Staybridge Suites Austin South Interstate Hwy 35,4,"Laid-back area known for its hip shopping & dining scene, plus live bands at the Continental Club.",https://lh5.googleusercontent.com/p/AF1QipONGsf_0KhZBegzMHagGM7KlrGj5OIXU4WmtGl9=w592-h404-n-k-no-v1,https://www.google.com/travel/hotels/Austin/place/14932901119154703399?hrf=KhYKBwjjDxAFGBkSBwjjDxAFGBwYAyAB&utm_source=marketing&utm_campaign=summer19
Memorial Day,Austin,Residence Inn by Marriott Austin Airport,3,This casual all-suite hotel is 6 miles from Austin-Bergstrom International Airport and 8 miles from The University of Texas at Austin.,https://lh5.googleusercontent.com/proxy/okAXscrSOgLLcSVmaQKfufWACnWof3CBen4nnkiD431ba4ehybF2TUO3nlXQT_IHf_67JHwR5SN-04IxinigqGsVbo7Lb4V97UFSXZEs5IftAIifXswwV6lLAjmdTOX5dGzgMTu9CXeUQkYf8K_kjVPCy8ghPA=w592-h404-n-k-no-v1,https://www.google.com/travel/hotels/Austin/place/10662796962415026833?hrf=KhYKBwjjDxAFGBkSBwjjDxAFGBwYAyAB&utm_source=marketing&utm_campaign=summer19
Memorial Day,Austin,DoubleTree by Hilton Hotel Austin,3,This luxe Spanish Colonial-style hotel adjacent to Interstate 35 in North Austin is a 2-minute drive from Highland Mall.,https://lh5.googleusercontent.com/p/AF1QipMdb1_iDgFwrkSO64LuxBJkjpAdUy2sruFAww9B=w592-h404-n-k-no-v1,https://www.google.com/travel/hotels/Austin/place/8559259380139887716?hrf=KhYKBwjjDxAFGBkSBwjjDxAFGBwYAyAB&utm_source=marketing&utm_campaign=summer19
Labor Day,Numazu,Hotel Numazu Castle,4,"This urban business hotel is a 14-minute walk from a train stop, 3 km from the Numazu Deep Sea Aquarium and 6 km from the Mishima Taisha shrine.",https://lh3.googleusercontent.com/p/AF1QipOB35Qszsk1A4oYEyTPyftzjfj3q2402a2dtX7B=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Numazu/entity/CgoI7MHDzb2OhO4REAE?key=CgoI7MHDzb2OhO4REAE&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=Ei0KCS9tLzAxd2xjNRIGTnVtYXp1GhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&ved=0CEsQqOACKANqGAoTCPiCvKmz0uMCFQAAAAAdAAAAABC3Ag&ap=MAFagQEKBQiTAhAAIgNHQlAqFgoHCOMPEAgYHxIHCOMPEAkYAxgDIAGwAQBYAWgBmgEuEgZOdW1henUaJDB4NjAxOThmNzc5MzgyY2E3NzoweDliOGYxYmI2OGQ2YmE4ZqIBEwoJL20vMDF3bGM1EgZOdW1henWqAQcKAwiiARgAkgECIAFoAA
Labor Day,Numazu,魚庵さゝ家,3,"A 7-minute walk from Okawanoson Park, this relaxed hot spring inn is 3 km from the closest beach along Suruga Bay, and 20 km from Expressway E70.",https://lh3.googleusercontent.com/proxy/-uHwgesEVf1FfnYzvLx6UyRhiS2NlJTKKC1p9GII-0qforthBBCLyCMP0NRuiYSV5beovSM0Cwf2QJXjtlVncmDYkyaB471ta2vo4ZD1dIgGJ6hQs1znREy0LiG9rryt-wtFHUS5F5-yvr7L_8mmxDLE8eimRg=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Numazu/entity/CgsItcbVtuPAgr2hARAB?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=OAFAAEgC&ictx=1&tcfs=Ei0KCS9tLzAxd2xjNRIGTnVtYXp1GhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&ap=EgAwA1qBAQoFCJMCEAAiA0dCUCoWCgcI4w8QCBgfEgcI4w8QCRgDGAMgAbABAFgBaAGaAS4SBk51bWF6dRokMHg2MDE5OGY3NzkzODJjYTc3OjB4OWI4ZjFiYjY4ZDZiYThmogETCgkvbS8wMXdsYzUSBk51bWF6daoBBwoDCKIBGACSAQIgAWgA&ved=0CCkQqOACKAFqFwoTCLCj45i00uMCFQAAAAAdAAAAABBC
Labor Day,Numazu,KKR Numazu Hamayu,3,"Across the street from Suruga Bay, this casual hot spring hotel on leafy grounds is 4 km from the Numazu Deep Sea Aquarium, 5 km from Numazu railway station and 57 km from Mount Fuji.",https://lh3.googleusercontent.com/proxy/NoABbeu-yWlkfl8ZIsXfpZlXnNnNLGfIpoYm1fpXsZdqStsiH6Y46u6G9MhlfXKTB3NVDwUr8Ca1IOx5gxW8OjR6dBz3v3nrliWQSmEXC2M1HQa_Lafl3FSzcN3hfBXz3uiPEJ4xJRvtb7sxFAvha60cUafQUw=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Numazu/entity/CgoIg_mlubGx4aofEAE?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=OAFAAEgC&ictx=1&tcfs=Ei0KCS9tLzAxd2xjNRIGTnVtYXp1GhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&ap=EgAwA1qBAQoFCJMCEAAiA0dCUCoWCgcI4w8QCBgfEgcI4w8QCRgDGAMgAbABAFgBaAGaAS4SBk51bWF6dRokMHg2MDE5OGY3NzkzODJjYTc3OjB4OWI4ZjFiYjY4ZDZiYThmogETCgkvbS8wMXdsYzUSBk51bWF6daoBBwoDCKIBGACSAQIgAWgA&ved=0CFwQqOACKARqFwoTCLCj45i00uMCFQAAAAAdAAAAABBC
Labor Day,Salou,Hotel Blaumar,4,"A minute’s walk from Levante Beach, this relaxed hotel is 3 km from Costa Caribe Aquatic Park and 4 km from PortAventura theme park.",https://lh3.googleusercontent.com/p/AF1QipMHbJrRy_2Fr9pLD0ZXJb6ADrD7rzuhCt5my0A=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Salou/entity/CgsIg5XKjIvywPPHARAB?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=Ei0KCS9tLzAxd2xjNRIGTnVtYXp1GhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&ap=MABagQEKBQiTAhAAIgNHQlAqFgoHCOMPEAgYHxIHCOMPEAkYAxgDIAGwAQBYAWgBmgEuEgZOdW1henUaJDB4NjAxOThmNzc5MzgyY2E3NzoweDliOGYxYmI2OGQ2YmE4ZqIBEwoJL20vMDF3bGM1EgZOdW1henWqAQcKAwiiARgAkgECIAFoAA&ved=0CBgQqOACKABqGAoTCLCj45i00uMCFQAAAAAdAAAAABCsAQ
Labor Day,Salou,PortAventura Hotel El Paso,4,"This relaxed, Mexican-themed hotel is 2 km from PortAventura theme park, 9 km from Reus Airport and 16 km from the National Archaeological Museum of Tarragona.",https://lh3.googleusercontent.com/p/AF1QipOEg_gfweHboGgMr4zQXS9LmkgZoKhl8Ee5dHLs=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Salou/entity/CgsI1fn10P2a3aD8ARAB?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=Ei0KCS9tLzAxd2xjNRIGTnVtYXp1GhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&ap=MABagQEKBQiTAhAAIgNHQlAqFgoHCOMPEAgYHxIHCOMPEAkYAxgDIAGwAQBYAWgBmgEuEgZOdW1henUaJDB4NjAxOThmNzc5MzgyY2E3NzoweDliOGYxYmI2OGQ2YmE4ZqIBEwoJL20vMDF3bGM1EgZOdW1henWqAQcKAwiiARgAkgECIAFoAA&ved=0CKEBEKjgAigIahgKEwiwo-OYtNLjAhUAAAAAHQAAAAAQrAE
Labor Day,Salou,PortAventura Hotel Caribe,4,"Set 1.4 km from Port Aventura train station, this relaxed, Caribbean-inspired hotel in 14 buildings is 1.9 km from the beach and 2.1 km from PortAventura theme park.",https://lh3.googleusercontent.com/p/AF1QipOLUkn54d9rsLsDP41gXLJanOpreKFUW4sfTHkw=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Salou/entity/CgoI25S5vv7j9vAhEAE?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=Ei0KCS9tLzAxd2xjNRIGTnVtYXp1GhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&ap=MABagQEKBQiTAhAAIgNHQlAqFgoHCOMPEAgYHxIHCOMPEAkYAxgDIAGwAQBYAWgBmgEuEgZOdW1henUaJDB4NjAxOThmNzc5MzgyY2E3NzoweDliOGYxYmI2OGQ2YmE4ZqIBEwoJL20vMDF3bGM1EgZOdW1henWqAQcKAwiiARgAkgECIAFoAA&ved=0CG4QqOACKAVqGAoTCLCj45i00uMCFQAAAAAdAAAAABCsAQ
Labor Day,Rivazzura,Rubens,3,"Set 6 minutes' walk from Miramare beach, this modern, informal hotel is 1.9 km from Federico Fellini International Airport and 1.8 km from the Fiabilandia theme park.",https://lh3.googleusercontent.com/p/AF1QipOE9NCuEY_mPigoat0kOsvU6ICcog7f4CgKmkW4=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Rivazzurra/entity/CgsI6aOMtOLxj_-OARAB?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&hl=en&gl=uk&un=1&rp=QABIAg&ictx=1&tcfs=EjAKDS9nLzExY243bWdmYncSBVNhbG91GhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&hrf=CgUIyAEQABICEAwiA0dCUCoWCgcI4w8QCBgfEgcI4w8QCRgDGAMgAbABAFgBaAGaATMSClJpdmF6enVycmEaJTB4MTMyY2MzMjYzNzYyNGYyYjoweGZiNTYxOGQ5NWM1NTcyY2OiARYKDS9nLzExY243bWdmYncSBVNhbG91kgECIAE&ap=MAFagwEKBQjIARAAEgIQdCIDR0JQKhYKBwjjDxAIGB8SBwjjDxAJGAMYAyABsAEAWAFoAZoBMxIKUml2YXp6dXJyYRolMHgxMzJjYzMyNjM3NjI0ZjJiOjB4ZmI1NjE4ZDk1YzU1NzJjY6IBFgoNL2cvMTFjbjdtZ2ZidxIFU2Fsb3WSAQIgAWgA&ved=0CFwQqOACKARqGAoTCLCj45i00uMCFQAAAAAdAAAAABDgAw
Labor Day,Rivazzura,Hotel Murano,3,"A 2-minute walk from lively Miramare Beach, this low-key hotel is 1 km from the Rimini Miramare train station and 8 km from Tempio Malatestiano, a 13th-century church.",https://lh3.googleusercontent.com/proxy/yopC6zQxs0tzpZvikuZGLQdFavO7198BjHrM2XaoAMIzD4Awc0YNORk1uet4-Veb8UyOvf7HXFzdihZFutn5GXgyotiBMxQanAucVq31ubbgfpqjvdO30GkXYczoGwMbdXEnaDZJ9FYRPygwEmQVE914YMAmFA=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Rivazzurra/entity/CgoI2b2q3Ni349wmEAE?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=EjAKDS9nLzExY243bWdmYncSBVNhbG91GhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&ap=MAFagwEKBQjIARAAEgIQdCIDR0JQKhYKBwjjDxAIGB8SBwjjDxAJGAMYAyABsAEAWAFoAZoBMxIKUml2YXp6dXJyYRolMHgxMzJjYzMyNjM3NjI0ZjJiOjB4ZmI1NjE4ZDk1YzU1NzJjY6IBFgoNL2cvMTFjbjdtZ2ZidxIFU2Fsb3WSAQIgAWgA&ved=0CG0QqOACKAVqGAoTCLCj45i00uMCFQAAAAAdAAAAABDgAw
Labor Day,Rivazzura,Hotel Nelson,3,"This relaxed beachfront hotel is a minute's walk from the sea, 1.3 km from Fiabilandia, a children's theme park, and 2.4 km from Federico Fellini International Airport.",https://lh3.googleusercontent.com/proxy/hswj_ui4hvw3kJVapAYBoybnMt9CHUTlWQsRi7WEdX9nMWj2qGhW7_X9v01iPm6jA0oRtoI3jOENXncTKJqYOJYr_77f3o33sGjnxJqPe8onZNojhzI39hLuJ4TC562YYAeIoUEPrvS7aIwcZzLd4k-It-f4skw=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Rivazzurra/entity/CgsIp7S5zYSIkpr5ARAB?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=EjAKDS9nLzExY243bWdmYncSBVNhbG91GhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&ap=MAFagwEKBQjIARAAEgIQdCIDR0JQKhYKBwjjDxAIGB8SBwjjDxAJGAMYAyABsAEAWAFoAZoBMxIKUml2YXp6dXJyYRolMHgxMzJjYzMyNjM3NjI0ZjJiOjB4ZmI1NjE4ZDk1YzU1NzJjY6IBFgoNL2cvMTFjbjdtZ2ZidxIFU2Fsb3WSAQIgAWgA&ved=0CKABEKjgAigIahgKEwiwo-OYtNLjAhUAAAAAHQAAAAAQ4AM
Labor Day,Mazatlán,Hotel Emporio Mazatlán,4,Strip of popular beaches with upbeat cocktail & sports bars & souvenir hunting at Sea Shell City.,https://lh3.googleusercontent.com/p/AF1QipM45q2FWMAlICErfm_d8Lmtj0UpNqGHCLp6rxKz=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Mazatl%C3%A1n/entity/CgoIq4Oepcyc564_EAE?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=EjAKCS9tLzAybjQ5ahIJTWF6YXRsw6FuGhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&ap=MAFawwEKBQivARAAEgIQDCIDR0JQKhYKBwjjDxAIGB8SBwjjDxAJGAMYAyABsAEAWAFoAZoBMhIJTWF6YXRsw6FuGiUweDg2OWY1MzQxNjgxODM3YzE6MHg2MmE0YzRhYWYxM2M3MmIyogEWCgkvbS8wMm40OWoSCU1hemF0bMOhbqoBCwoCCBISAwibARgBqgEKCgIIFBICCFIYAaoBCwoCCFASAwiEARgBqgEMCgMIowESAwimARgBqgEGCgIINRgAkgECIAFoAA&ved=0CBgQqOACKABqGAoTCLCj45i00uMCFQAAAAAdAAAAABCRBQ
Labor Day,Mazatlán,Luna Palace Hotel & Suites,5,"Set along Playa Gaviotas, this casual hotel is 2 km from the Campo de Golf El Cid golf course, 6 km from the Acuario Mazatlán aquarium and 30 km from Mazatlán International Airport.",https://lh3.googleusercontent.com/p/AF1QipMyT7Gl9SqVXb2_fGyWcdG9Mk1LL__vUMlxNoJI=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Mazatl%C3%A1n/entity/CgoI7uuwodOFrtMvEAE?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=EjAKCS9tLzAybjQ5ahIJTWF6YXRsw6FuGhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&ap=MAFawwEKBQivARAAEgIQDCIDR0JQKhYKBwjjDxAIGB8SBwjjDxAJGAMYAyABsAEAWAFoAZoBMhIJTWF6YXRsw6FuGiUweDg2OWY1MzQxNjgxODM3YzE6MHg2MmE0YzRhYWYxM2M3MmIyogEWCgkvbS8wMm40OWoSCU1hemF0bMOhbqoBCwoCCBISAwibARgBqgEKCgIIFBICCFIYAaoBCwoCCFASAwiEARgBqgEMCgMIowESAwimARgBqgEGCgIINRgAkgECIAFoAA&ved=0CCkQqOACKAFqGAoTCLCj45i00uMCFQAAAAAdAAAAABCRBQ
Labor Day,Mazatlán,Park Royal Mazatlán,4,"Set along a white sand beach on the Pacific Ocean, this sophisticated all-suite hotel is 5 km from Campo de Golf Marina Mazatlán and 9 km from Acuario Mazatlán.",https://lh3.googleusercontent.com/proxy/LQ64WMZM8qvOGNyc8ZUNn9hrxgcSF9m2AcP1w-Xu3ev8RB4jw3pdssxLwtSn3ZHEwjokvZ743MLrltO-x03-UQ4zwjsC4lLm019TZwytfTeKxrbcdwt4UjKalg8L8Bpg3KaGC4iEkxWbotWAY74Vdl5h47ZB3g=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Mazatl%C3%A1n/entity/CgoIurv5quGo2t1vEAE?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=EjAKCS9tLzAybjQ5ahIJTWF6YXRsw6FuGhgKCjIwMTktMDgtMzESCjIwMTktMDktMDMiGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wM1IA&ap=MAFawwEKBQivARAAEgIQDCIDR0JQKhYKBwjjDxAIGB8SBwjjDxAJGAMYAyABsAEAWAFoAZoBMhIJTWF6YXRsw6FuGiUweDg2OWY1MzQxNjgxODM3YzE6MHg2MmE0YzRhYWYxM2M3MmIyogEWCgkvbS8wMm40OWoSCU1hemF0bMOhbqoBCwoCCBISAwibARgBqgEKCgIIFBICCFIYAaoBCwoCCFASAwiEARgBqgEMCgMIowESAwimARgBqgEGCgIINRgAkgECIAFoAA&ved=0CJoBEKjgAigIahgKEwiwo-OYtNLjAhUAAAAAHQAAAAAQkQU
Labor Day,Edinburgh,Crowne Plaza Edinburgh - Royal Terrace,4,"Refined area with trendy bars & Georgian architecture, plus shopping on Princes & George streets.",https://lh3.googleusercontent.com/proxy/1Z7w8Hqv0f-MN7ccvSctRd6Gz1adpaVRC_VYA3jz2KIgp28UUiPwJU3QhgxXC7j-VpMB1ikMU8JqjaKyRDvWL8dBu9oMIElN3O_NQRu0NX68ApJHuU3r92uoPZEZ5PQoMsJSjx9jjI05s5LM4Y6h3FXH9fa9-gM=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Edinburgh/entity/CgsI37S1n7mR-uC-ARAB?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=Ei8KCC9tLzAybTc3EglFZGluYnVyZ2gaGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wMyIYCgoyMDE5LTA4LTMxEgoyMDE5LTA5LTAzUgA&ap=MAFatwIKBQivARAAEgQIWxAMIgNHQlAqFgoHCOMPEAgYHxIHCOMPEAkYAxgDIAGwAQBYAWgBmgEyEglFZGluYnVyZ2gaJTB4NDg4N2I4MDBhNTk4MjYyMzoweDY0ZjIxNDdiN2NlNzE3MjeiARUKCC9tLzAybTc3EglFZGluYnVyZ2iqAR4KAgghEgIIDxICCBUSAggNEgIIZxICCFsSAggvGAGqAQ8KAggSEgMImwESAghoGAGqARIKAggcEgIIURICCHMSAgg2GAGqARoKAggREgIIKhICCEASAgg4EgIIVxICCH8YAaoBGgoCCC4SAgg7EgIIVhICCD0SAghLEgIIDBgBqgEHCgMIpwEYAKoBBgoCCGMYAKoBBgoCCEYYAKoBCgoCCFASAghPGAGqAQYKAgg5GACSAQIgAWgA&ved=0CNEBEKjgAigLahgKEwiwo-OYtNLjAhUAAAAAHQAAAAAQ-AY
Labor Day,Edinburgh,Hotel Novotel Edinburgh Centre,4,"Lively area with Edinburgh Castle & Scottish Parliament, plus pubs & shops along the Royal Mile.",https://lh3.googleusercontent.com/p/AF1QipPuQ-j5c-WlI-er9GQVSFo_FXcWyIebr7UGuto4=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Edinburgh/entity/CgoI1sPr-t7vzv0BEAE?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=Ei8KCC9tLzAybTc3EglFZGluYnVyZ2gaGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wMyIYCgoyMDE5LTA4LTMxEgoyMDE5LTA5LTAzUgA&ap=MAFatwIKBQivARAAEgQIWxAMIgNHQlAqFgoHCOMPEAgYHxIHCOMPEAkYAxgDIAGwAQBYAWgBmgEyEglFZGluYnVyZ2gaJTB4NDg4N2I4MDBhNTk4MjYyMzoweDY0ZjIxNDdiN2NlNzE3MjeiARUKCC9tLzAybTc3EglFZGluYnVyZ2iqAR4KAgghEgIIDxICCBUSAggNEgIIZxICCFsSAggvGAGqAQ8KAggSEgMImwESAghoGAGqARIKAggcEgIIURICCHMSAgg2GAGqARoKAggREgIIKhICCEASAgg4EgIIVxICCH8YAaoBGgoCCC4SAgg7EgIIVhICCD0SAghLEgIIDBgBqgEHCgMIpwEYAKoBBgoCCGMYAKoBBgoCCEYYAKoBCgoCCFASAghPGAGqAQYKAgg5GACSAQIgAWgA&ved=0CCsQqOACKAFqGAoTCLCj45i00uMCFQAAAAAdAAAAABD4Bg
Labor Day,Edinburgh,Premier Inn Edinburgh City Centre Princes Street,3,"Refined area with trendy bars & Georgian architecture, plus shopping on Princes & George streets.",https://lh3.googleusercontent.com/p/AF1QipMNtTDTa54liYEnvrSBBAViYQZQ_u4e4HtqW12p=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Edinburgh/entity/CgsIraKWmcqL6tC9ARAB?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=OAFAAEgC&ictx=1&tcfs=Ei8KCC9tLzAybTc3EglFZGluYnVyZ2gaGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wMyIYCgoyMDE5LTA4LTMxEgoyMDE5LTA5LTAzUgA&ap=EgAwA1q3AgoFCK8BEAASBAhbEAwiA0dCUCoWCgcI4w8QCBgfEgcI4w8QCRgDGAMgAbABAFgBaAGaATISCUVkaW5idXJnaBolMHg0ODg3YjgwMGE1OTgyNjIzOjB4NjRmMjE0N2I3Y2U3MTcyN6IBFQoIL20vMDJtNzcSCUVkaW5idXJnaKoBHgoCCCESAggPEgIIFRICCA0SAghnEgIIWxICCC8YAaoBDwoCCBISAwibARICCGgYAaoBEgoCCBwSAghREgIIcxICCDYYAaoBGgoCCBESAggqEgIIQBICCDgSAghXEgIIfxgBqgEaCgIILhICCDsSAghWEgIIPRICCEsSAggMGAGqAQcKAwinARgAqgEGCgIIYxgAqgEGCgIIRhgAqgEKCgIIUBICCE8YAaoBBgoCCDkYAJIBAiABaAA&ved=0CNMBEKjgAigLahgKEwig0pqbydLjAhUAAAAAHQAAAAAQmwE
Labor Day,Tampa,Grand Hyatt Tampa Bay,4,"Lively area with football & concerts at Raymond James Stadium, big malls & brewery tours.",https://lh3.googleusercontent.com/p/AF1QipNiRPkEdydEsL_R4odnweDJDMfnVFGM313V98iQ=w592-h404-n-k-rw-no-v1,https://www.google.com/travel/hotels/Tampa/entity/CgsI6-LWuNum3s7fARAB?key=CgsIkLSi4PC4u77sARAB&g2lb=4208993%2C4223281%2C4253230%2C4253564%2C4254308%2C4258168%2C4260007%2C4270442%2C4274032%2C4282211%2C4282357%2C4282366%2C4289413%2C4265427%2C4270859%2C4272931%2C4286045%2C4288058&un=1&rp=QABIAg&ictx=1&tcfs=Ei8KCC9tLzAybTc3EglFZGluYnVyZ2gaGAoKMjAxOS0wOC0zMRIKMjAxOS0wOS0wMyIYCgoyMDE5LTA4LTMxEgoyMDE5LTA5LTAzUgA&ap=MABatwIKBQivARAAEgQIWxAMIgNHQlAqFgoHCOMPEAgYHxIHCOMPEAkYAxgDIAGwAQBYAWgBmgEyEglFZGluYnVyZ2gaJTB4NDg4N2I4MDBhNTk4MjYyMzoweDY0ZjIxNDdiN2NlNzE3MjeiARUKCC9tLzAybTc3EglFZGluYnVyZ2iqAR4KAgghEgIIDxICCBUSAggNEgIIZxICCFsSAggvGAGqAQ8KAggSEgMImwESAghoGAGqARIKAggcEgIIURICCHMSAgg2GAGqARoKAggREgIIKhICCEASAgg4EgIIVxICCH8YAaoBGgoCCC4SAgg7EgIIVhICCD0SAghLEgIIDBgBqgEHCgMIpwEYAKoBBgoCCGMYAKoBBgoCCEYYAKoBCgoCCFASAghPGAGqAQYKAgg5GACSAQIgAWgA&ved=0CDoQqOACKAJqGAoTCKDSmpvJ0uMCFQAAAAAdAAAAABChAg
